REGIAO:;CO
UF:;MT
ESTACAO:;GUIRATINGA
CODIGO (WMO):;A932
LATITUDE:;-16,34166666
LONGITUDE:;-53,76611111
ALTITUDE:;525,43
DATA DE FUNDACAO:;24/01/08
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2025/06/13;0800 UTC;0;955,5;955,5;955,1;;17,8;14,1;18,1;17,8;14,5;14;80;78;79;142;2,5;,6;
2025/06/13;0900 UTC;0;955,6;955,6;955,5;;17,6;13,3;18,1;17,6;14,1;13,3;79;74;76;116;3,4;2,1;
2025/06/13;1000 UTC;0;956,2;956,2;955,6;;17,1;13,2;17,7;17,1;13,3;13,1;78;75;78;147;4,2;1,1;
2025/06/13;1100 UTC;0;956,7;956,7;956,2;207,7;18,1;12,9;18,1;16,9;13,4;12,8;79;71;71;131;3,9;2;
2025/06/13;1200 UTC;0;957,4;957,4;956,7;864,4;20,2;13,3;20,4;18,1;13,5;12,7;71;64;65;100;4,3;2,4;
2025/06/13;1300 UTC;0;957,5;957,6;957,4;1564,2;23,1;13,7;23,2;20,2;13,8;13,3;65;55;55;94;4,6;2,4;
2025/06/13;1400 UTC;0;957,3;957,6;957,3;2127,5;26,4;13,9;26,6;23,1;14,6;13,2;55;46;46;35;4,3;1,5;
2025/06/13;1500 UTC;0;956,8;957,3;956,8;2237,5;28,4;15,2;28,6;26,2;15,9;14,1;49;44;45;34;5,6;2,5;
2025/06/13;1600 UTC;0;956,1;956,8;956,1;2074,4;30,3;14,3;30,3;28,3;15,7;14,2;46;37;38;38;6,4;2,8;
2025/06/13;1700 UTC;0;955,3;956,1;955,3;2591,9;30,6;14,3;31,3;29,9;15,1;13,2;40;35;37;50;6,9;2,8;
2025/06/13;1800 UTC;0;954,7;955,3;954,7;2213,4;30,8;12,9;31,7;30,3;14,6;12,9;37;33;33;20;7,8;3,2;
2025/06/13;1900 UTC;0;954,4;954,7;954,3;1762,9;31;13,9;31,9;30,7;14,5;13;37;33;35;38;6,5;2,3;
2025/06/13;2000 UTC;0;954,6;954,6;954,4;1001,3;29,9;15,5;31,2;29,9;15,5;13,4;42;35;42;36;4,9;1,2;
2025/06/13;2100 UTC;0;954,9;954,9;954,6;153,2;28,5;15,3;30;28,5;15,8;15,1;45;41;45;70;2,7;,5;
2025/06/13;2200 UTC;0;955,2;955,2;954,9;;26,7;16,1;28,5;26,7;16,1;14,9;52;45;52;116;1,6;,4;
2025/06/13;2300 UTC;0;955,4;955,4;955,2;;24,8;16,7;26,7;24,8;16,9;16;61;52;61;140;1,8;1,2;
2025/06/14;0000 UTC;0;955,7;955,7;955,4;;23,9;16,7;24,8;23,9;17;16,7;65;61;64;143;1,9;1,1;
2025/06/14;0100 UTC;0;956,3;956,3;955,7;;23,4;16,3;24;23,1;16,7;16,3;66;64;64;175;1,7;1;
2025/06/14;0200 UTC;0;956,6;956,6;956,3;;22,8;16,3;23,5;22,7;16,4;16,1;68;64;67;107;1,6;,8;
2025/06/14;0300 UTC;0;956,5;956,6;956,4;;21,8;16,5;22,8;21,8;16,7;16,3;72;67;72;136;1,7;1,2;
2025/06/14;0400 UTC;0;956,8;956,8;956,5;;21,7;16,2;22;21,6;16,4;16,2;72;70;71;102;2,2;0;
2025/06/14;0500 UTC;0;956,6;956,8;956,6;;19,9;16,6;21,7;19,9;16,6;16,2;82;71;82;141;,5;0;
2025/06/14;0600 UTC;0;956,4;956,6;956,4;;20;16,3;20,1;19,6;16,7;16,2;82;79;79;112;2,7;1,7;
2025/06/14;0700 UTC;0;956,2;956,4;956,1;;19,2;16,2;20;19;16,3;16;84;79;83;151;2,7;0;
2025/06/14;0800 UTC;0;956,1;956,3;956,1;;19,3;15,7;19,5;19,2;16,2;15,7;83;79;80;117;2,4;1,4;
2025/06/14;0900 UTC;0;956,8;956,8;956,1;;18;15,6;19,3;18;15,7;15,5;86;80;86;160;2,2;0;
2025/06/14;1000 UTC;0;957,3;957,4;956,8;;18;15,5;18,3;18;15,8;15,5;87;84;85;108;2,8;1,6;
2025/06/14;1100 UTC;0;957,7;957,7;957,3;170,9;19,5;15,5;19,7;18;16;15,4;85;77;77;154;2,8;0;
2025/06/14;1200 UTC;0;958,1;958,1;957,6;827,1;21,5;15,9;21,5;19,5;15,9;15,4;78;70;70;117;2,7;1,6;
2025/06/14;1300 UTC;0;958,3;958,5;958,1;1528,5;25,1;16,2;25,2;21,5;17,2;15,8;70;57;58;44;5,1;2;
2025/06/14;1400 UTC;0;958,3;958,3;958,2;2108,6;27,2;16,2;27,4;25;16,5;15,4;59;49;51;57;7,8;3,1;
2025/06/14;1500 UTC;0;957,7;958,3;957,7;2208;28,9;16,8;29,2;27,3;16,9;15,9;51;47;48;37;8,5;3,4;
2025/06/14;1600 UTC;0;957;957,7;957;2026,9;30,6;17,6;30,6;28,9;17,6;16,9;49;45;46;24;8,1;2,3;
2025/06/14;1700 UTC;0;956;957;956;2549,7;30,4;17,7;31,3;29,7;18,2;17,1;48;45;47;57;8,4;3,7;
2025/06/14;1800 UTC;0;955,6;956;955,6;1841,2;31;17,8;31,3;30,1;18,3;17,2;47;44;45;29;7,2;2,2;
2025/06/14;1900 UTC;0;955,7;955,7;955,6;1404,3;30,2;17,8;31,6;30,2;18,6;17,5;48;45;48;46;7,4;1,7;
2025/06/14;2000 UTC;0;955,9;955,9;955,7;461,2;29,8;18,7;30,7;29,4;18,8;17,9;53;48;51;72;4,2;1,2;
2025/06/14;2100 UTC;0;956,2;956,3;955,9;198,6;28,7;18,8;29,9;28,7;19;18,3;55;50;55;92;3,3;1,5;
2025/06/14;2200 UTC;0;956,7;956,7;956,2;0;27,8;18,5;28,7;27,8;18,9;18,4;57;55;57;109;2,6;1;
2025/06/14;2300 UTC;0;957,3;957,3;956,7;;26,5;18,8;27,8;26,3;19,1;18,5;64;57;63;115;1,9;0;
2025/06/15;0000 UTC;0;957,8;957,8;957,3;;25,8;19,2;26,5;25,4;19,2;18,8;68;63;67;106;0;0;
2025/06/15;0100 UTC;0;958;958;957,8;;25,1;18,5;25,8;25,1;19,3;18,4;69;67;67;53;2,6;1,2;
2025/06/15;0200 UTC;0;958;958;957,8;;24,5;18,4;25,1;24,5;18,5;18,4;69;67;69;77;2,6;,5;
2025/06/15;0300 UTC;0;958,2;958,4;958;;24,3;18,6;24,5;24;18,6;18,3;71;69;70;66;2,6;1,2;
2025/06/15;0400 UTC;0;958;958,2;958;;23;18,6;24,3;22,9;18,6;18,5;77;70;76;61;3,2;,9;
2025/06/15;0500 UTC;0;957,8;958;957,8;;22;18,5;23;22;18,6;18,4;80;76;80;332;2,3;,2;
2025/06/15;0600 UTC;0;957,3;957,8;957,3;;21,9;18,6;22,7;21,9;18,7;18,4;82;77;82;111;2,1;0;
2025/06/15;0700 UTC;0;956,9;957,3;956,9;;22,4;18,3;22,4;21,9;18,7;18,3;82;78;78;78;1,7;0;
2025/06/15;0800 UTC;0;957,3;957,3;956,9;;22,1;18,4;22,4;22;18,4;18,2;80;78;79;71;2,9;1,9;
2025/06/15;0900 UTC;0;957,6;957,6;957,2;;20,2;18;22,1;20,2;18,4;17,7;87;79;87;126;2,9;0;
2025/06/15;1000 UTC;0;958,1;958,1;957,6;;19,8;18;20,2;19,8;18,1;18;89;87;89;153;1,2;0;
2025/06/15;1100 UTC;0;958,7;958,7;958,1;182,4;21,4;18,7;21,4;19,7;18,7;17,9;90;84;84;122;1,5;,1;
2025/06/15;1200 UTC;0;959,5;959,5;958,7;735,1;23,8;18,9;23,8;21,5;19,1;18,4;84;74;74;116;2,2;1,2;
2025/06/15;1300 UTC;0;959,6;959,7;959,5;1295,5;25,9;19,3;25,9;23,8;19,5;18,9;74;66;67;55;3,8;1,7;
2025/06/15;1400 UTC;0;959,4;959,7;959,4;1733,9;28,1;19,8;28,1;25,8;19,8;19;67;60;60;24;4,7;1,7;
2025/06/15;1500 UTC;0;958,7;959,4;958,7;1915,1;29;19,2;29,2;27,7;19,7;18,6;61;55;56;35;5,5;2,2;
2025/06/15;1600 UTC;0;958;958,7;958;1979,3;30,5;19,1;30,6;28,6;19,4;18,2;56;49;51;39;6;2,2;
2025/06/15;1700 UTC;0;957,3;958;957,3;2110,9;30,9;18,6;31,2;30,1;19,5;18,2;51;47;48;40;6;2,2;
2025/06/15;1800 UTC;0;956,7;957,3;956,7;1546,9;30,4;19;31,5;30,2;19,5;18,5;51;48;50;41;5,3;1,6;
2025/06/15;1900 UTC;0;956,2;956,7;956,2;1249,6;30,5;19;31,2;30;19,3;18,6;52;48;50;42;4,5;1,6;
2025/06/15;2000 UTC;0;956,2;956,4;956,2;552,4;29;19,4;30,5;29;19,4;18,5;56;50;56;37;4,2;1;
2025/06/15;2100 UTC;0;956,5;956,5;956,2;203,9;28,2;19,1;29,1;28,2;19,6;19;58;56;58;63;2,9;1,3;
2025/06/15;2200 UTC;0;957;957;956,5;;27,2;18,8;28,2;27,2;19,2;18,7;60;58;60;52;2,8;1;
2025/06/15;2300 UTC;0;957,4;957,4;957;;25,9;19,3;27,2;25,7;19,3;18,8;68;60;67;62;2,4;,2;
2025/06/16;0000 UTC;0;957,8;957,8;957,4;;24,9;19,5;26,1;24,9;19,6;18,9;72;65;72;157;1,6;0;
2025/06/16;0100 UTC;0;958,1;958,1;957,8;;24,2;19,3;24,9;24;19,5;19,3;75;72;74;153;0;0;
2025/06/16;0200 UTC;0;958,4;958,5;958,1;;23,5;19,1;24,4;23,5;19,4;18,7;76;70;76;149;1,7;0;
2025/06/16;0300 UTC;0;958,4;958,5;958,3;;23,1;18,9;23,9;23,1;19,1;18,5;77;72;77;124;1;0;
2025/06/16;0400 UTC;0;958,5;958,5;958,4;;22,9;18,5;23,3;22,9;18,9;18,5;77;76;76;90;0;0;
2025/06/16;0500 UTC;0;958,1;958,6;958,1;;22;18,5;22,9;22;18,6;18,5;80;76;80;127;1,6;0;
2025/06/16;0600 UTC;0;957,9;958,1;957,8;;21,7;18,4;22,3;21,7;18,6;18,4;82;79;82;105;2;0;
2025/06/16;0700 UTC;0;957,8;957,9;957,7;;20,6;18,3;21,7;20,6;18,4;18,2;87;82;87;160;1,2;0;
2025/06/16;0800 UTC;0;957,9;958;957,8;;20,9;18,2;20,9;20,5;18,5;18,2;87;85;85;118;1,2;,2;
2025/06/16;0900 UTC;0;958,1;958,1;957,9;;20,2;18;20,9;20;18,2;17,9;88;85;87;131;1,2;0;
2025/06/16;1000 UTC;0;958,9;958,9;958,1;;19,4;17,6;20,3;19,3;18,1;17,3;89;86;89;155;0;0;
2025/06/16;1100 UTC;0;959,7;959,7;958,9;163,8;21;17,7;21;19,4;17,9;17,6;89;81;82;125;1,8;,4;
2025/06/16;1200 UTC;0;960,1;960,1;959,7;772,1;22,5;17,6;22,7;21;17,9;17,3;82;73;74;121;2,6;1,3;
2025/06/16;1300 UTC;0;960,4;960,5;960,1;1243,3;25,3;18,6;25,3;22,3;18,8;17,6;76;67;67;92;3,9;1,8;
2025/06/16;1400 UTC;0;960,4;960,5;960,3;1869,4;27,2;17,7;27,2;24,9;18,7;17,2;67;55;56;46;9,5;3,3;
2025/06/16;1500 UTC;0;960;960,4;960;2112,8;28,7;17,7;28,8;27,2;18,2;16,6;56;49;51;28;9,5;2,8;
2025/06/16;1600 UTC;0;959,4;960;959,4;1374,5;28,6;17,8;28,8;28;18;17;54;50;52;42;6,9;2,7;
2025/06/16;1700 UTC;0;958,6;959,4;958,6;2242,7;29,2;17;29,7;28,3;18,2;17;53;48;48;49;6,7;2,7;
2025/06/16;1800 UTC;0;957,9;958,6;957,9;2198,7;29,9;16,9;30,1;28,9;17,7;16,3;49;45;46;44;9,4;3,1;
2025/06/16;1900 UTC;0;957,4;957,9;957,4;1680,2;29,8;17,3;30,3;29,3;17,3;16,3;47;44;47;63;7,2;2,8;
2025/06/16;2000 UTC;0;957,2;957,4;957,2;1038,5;29,1;17,2;29,9;29,1;17,7;16,9;49;46;49;43;5,7;1,8;
2025/06/16;2100 UTC;0;957,4;957,4;957,2;208,8;27,7;16,9;29,1;27,7;17,1;16,6;52;47;52;81;5,2;1,9;
2025/06/16;2200 UTC;0;957,8;957,8;957,4;;26,4;16,5;27,7;26,4;16,9;16,4;54;52;54;102;3,5;1,8;
2025/06/16;2300 UTC;0;958,2;958,2;957,8;;24,5;17,1;26,4;24,5;17,2;16,4;64;54;63;152;3,5;,9;
2025/06/17;0000 UTC;0;958,4;958,4;958,2;;23,9;16,6;24,5;23,7;17,1;16,6;65;62;64;78;1,7;,9;
2025/06/17;0100 UTC;0;958,8;958,8;958,4;;22,2;16,9;23,9;22,2;17;16,5;72;64;72;323;1,5;0;
2025/06/17;0200 UTC;0;958,7;958,9;958,7;;21,6;16,9;22,1;21,5;17;16,8;75;72;75;6;0;0;
2025/06/17;0300 UTC;0;958,5;958,8;958,5;;20,8;16,7;21,8;20,8;17,2;16,6;77;75;77;139;0;0;
2025/06/17;0400 UTC;0;958,1;958,5;958,1;;20;16,7;20,8;20;16,7;16,6;81;77;81;149;1,4;,5;
2025/06/17;0500 UTC;0;957,8;958,1;957,8;;19,9;16,5;20;19,7;16,7;16,5;82;81;81;138;1,4;0;
2025/06/17;0600 UTC;0;957,6;957,9;957,6;;18,6;16,2;19,9;18,6;16,5;16,1;86;81;86;154;0;0;
2025/06/17;0700 UTC;0;957,2;957,6;957,1;;18,5;16,1;19,1;18,5;16,4;16;86;84;86;137;0;0;
2025/06/17;0800 UTC;0;957,3;957,4;957,2;;18,2;15,8;18,5;18,2;16,1;15,8;87;86;86;144;2,9;1,6;
2025/06/17;0900 UTC;0;957,4;957,4;957,3;;18,2;15,5;18,5;18,1;15,8;15,5;86;84;84;99;2,9;0;
2025/06/17;1000 UTC;0;958,1;958,1;957,4;;17,4;15,4;18,2;17,4;15,6;15,3;88;84;88;155;1,2;0;
2025/06/17;1100 UTC;0;958,8;958,8;958,1;184,7;18,6;15,6;18,6;17,3;15,7;15,3;88;83;83;130;2,4;,6;
2025/06/17;1200 UTC;0;959,4;959,4;958,8;853,6;22;16,3;22;18,6;16,4;15,5;83;70;70;85;3,2;1,8;
2025/06/17;1300 UTC;0;959,8;959,9;959,4;1531,5;25,4;15,7;25,4;22;16,5;15;70;55;55;40;4,8;1,9;
2025/06/17;1400 UTC;0;959,8;959,8;959,7;2125,6;27,5;14,6;27,5;25,2;16;14,5;56;45;45;49;5,4;2,6;
2025/06/17;1500 UTC;0;959,5;959,8;959,4;2422,6;28,5;13,2;28,8;27,1;15;13,2;47;39;39;31;7,1;3,2;
2025/06/17;1600 UTC;0;958,8;959,5;958,8;2017,1;29,3;13,7;29,7;28,3;13,7;12,5;40;35;38;51;6,8;2,5;
2025/06/17;1700 UTC;0;957,7;958,8;957,7;2616;30,1;11,5;30,9;29,3;14,1;11,3;39;31;32;38;7,2;2,8;
2025/06/17;1800 UTC;0;957,2;957,7;957,2;2263;30,8;11,7;31,2;30;12;11;32;29;31;32;6,6;2,3;
2025/06/17;1900 UTC;0;956,8;957,2;956,8;1769,3;30,3;11,8;31,1;30,1;12,1;11;32;29;32;38;5,5;2;
2025/06/17;2000 UTC;0;956,7;956,9;956,7;1042,3;29,3;12,8;30,4;29,2;12,9;11,7;36;32;36;63;5,8;1,8;
2025/06/17;2100 UTC;0;957;957;956,7;165,8;27,6;13,9;29,3;27,6;13,9;12,6;43;36;43;79;4,1;1,3;
2025/06/17;2200 UTC;0;957,3;957,3;957;;26,4;14,2;27,7;26,4;14,2;13,8;47;43;47;92;2,3;,7;
2025/06/17;2300 UTC;0;957,8;957,8;957,3;;24,5;15,2;26,4;24,5;15,3;14,3;57;47;56;139;1,7;,5;
2025/06/18;0000 UTC;0;958,2;958,2;957,8;;23,6;14,8;24,5;23,6;15,3;14,8;59;56;58;138;1,9;1;
2025/06/18;0100 UTC;0;958,6;958,6;958,2;;22,5;14,7;23,6;22,4;15,1;14,7;63;58;62;142;1,9;,9;
2025/06/18;0200 UTC;0;958,8;958,8;958,6;;22,1;14,6;22,6;22,1;14,7;14,6;63;61;62;114;1,6;0;
2025/06/18;0300 UTC;0;958,6;958,9;958,6;;20,1;15,5;22,2;20,1;15,5;14,6;75;62;75;127;0;0;
2025/06/18;0400 UTC;0;958,7;958,7;958,4;;19,9;15,2;20,2;19,8;15,5;15,1;76;73;74;147;1,2;0;
2025/06/18;0500 UTC;0;958,3;958,7;958,2;;19;14,9;19,9;18,7;15,2;14,7;78;74;77;142;1,6;0;
2025/06/18;0600 UTC;0;958;958,3;958;;18,7;14,5;19,2;18,7;14,9;14,5;77;75;77;103;0;0;
2025/06/18;0700 UTC;0;957,7;958;957,7;;17,3;14,5;18,7;17,3;15;14,3;84;77;84;88;0;0;
2025/06/18;0800 UTC;0;957,7;957,7;957,6;;16,8;14,5;17,3;16,8;14,7;14,4;86;84;86;139;1;,1;
2025/06/18;0900 UTC;0;958;958;957,7;;16,3;14,3;16,8;16,1;14,5;14,1;88;86;88;113;1;0;
2025/06/18;1000 UTC;0;958,6;958,6;958;;15,6;13,8;16,3;15,6;14,2;13,8;89;88;89;157;0;0;
2025/06/18;1100 UTC;0;959,3;959,3;958,6;192,2;18,3;14,2;18,3;15,5;14,5;13,8;89;77;77;136;2,1;,1;
2025/06/18;1200 UTC;0;960,2;960,2;959,3;859,7;20,7;14,1;20,7;18,3;14,3;13,9;77;66;66;120;3,1;1,6;
2025/06/18;1300 UTC;0;960,5;960,5;960,2;1530,4;24,1;15,6;24,4;20,5;15,9;13,9;67;59;59;119;2,7;,9;
2025/06/18;1400 UTC;0;960;960,5;960;2125,2;27,5;15,8;27,6;24,1;16,6;15,7;60;49;49;123;2,6;,9;
2025/06/18;1500 UTC;0;959,4;960;959,4;2439,5;29,5;15,4;30,2;27,5;16,7;14,9;49;40;42;51;4;2;
2025/06/18;1600 UTC;0;958,7;959,4;958,7;2046,5;31,2;14,2;31,7;29,5;15,7;12,8;43;33;36;25;7,3;2,6;
2025/06/18;1700 UTC;0;957,8;958,7;957,8;2176;30;14,3;32,2;29,9;15,1;13,6;39;33;38;25;6,7;2,2;
2025/06/18;1800 UTC;0;956,9;957,7;956,9;1308,9;31,6;13,9;32;29,9;14,9;13,3;39;34;34;24;5,3;1,9;
2025/06/18;1900 UTC;0;956,8;956,9;956,8;1248,4;30,6;15,1;32,2;30,1;15,1;13,7;39;33;39;46;5,9;1;
2025/06/18;2000 UTC;0;956,8;956,8;956,7;739;29,6;15,3;31,1;29,6;15,5;14,2;42;36;42;94;3,4;1,9;
2025/06/18;2100 UTC;0;957;957;956,7;121,4;28,5;16;29,6;28,5;16,2;15,4;47;42;47;125;2,9;,6;
2025/06/18;2200 UTC;0;957,2;957,2;957;,4;27,2;16,6;28,5;27,1;17,1;16;54;47;52;118;1,5;,7;
2025/06/18;2300 UTC;0;957,5;957,5;957,2;;25,5;17,6;27,2;25,5;17,8;16,6;62;52;62;143;1,6;,6;
2025/06/19;0000 UTC;0;957,9;957,9;957,5;;24;17,9;25,5;24;18;17,3;69;61;69;150;1,2;,1;
2025/06/19;0100 UTC;0;958,4;958,4;957,9;;23,8;17,2;24,2;23,8;17,8;17;69;65;66;139;1,8;,4;
2025/06/19;0200 UTC;0;958,5;958,6;958,4;;23,3;16,9;23,8;23,2;17,3;16,8;68;66;67;123;1,7;,7;
2025/06/19;0300 UTC;0;958,4;958,6;958,4;;22,3;17,1;23,3;22,3;17,1;16,7;72;67;72;134;1,9;1;
2025/06/19;0400 UTC;0;958,3;958,4;958,3;;21,2;17,3;22,3;21,2;17,3;16,8;78;71;78;133;1,6;0;
2025/06/19;0500 UTC;0;958,1;958,3;958;;21,7;16,7;21,7;20,8;17,5;16,7;81;73;73;121;0;0;
2025/06/19;0600 UTC;0;957,9;958,1;957,9;;19,8;17;21,7;19,8;17,1;16,6;84;73;84;155;0;0;
2025/06/19;0700 UTC;0;957,7;957,9;957,6;;19,6;17;19,8;19,5;17,2;17;86;84;85;150;0;0;
2025/06/19;0800 UTC;0;957,7;957,7;957,6;;19;16,6;19,7;18,7;17;16,4;87;84;86;137;,5;0;
2025/06/19;0900 UTC;0;957,7;957,8;957,7;;18,6;16,3;19,1;18,4;16,6;16,2;87;85;86;118;1,6;0;
2025/06/19;1000 UTC;0;958,4;958,4;957,7;;18,2;16,2;18,7;18,2;16,3;16;88;85;88;129;0;0;
2025/06/19;1100 UTC;0;959,1;959,1;958,4;185,9;20;16,2;20,1;18,2;16,4;16,1;88;79;79;133;1,2;0;
2025/06/19;1200 UTC;0;959,5;959,6;959,1;832,1;21,6;16,4;21,6;20;16,4;15,8;79;71;72;150;2;1,3;
2025/06/19;1300 UTC;0;959,7;959,7;959,5;1492,1;25,1;16,5;25,5;21,6;17;16,2;72;58;59;129;2,2;1;
2025/06/19;1400 UTC;0;959,6;959,7;959,5;2088,8;28,7;17,4;28,7;25;18,1;16,6;61;50;51;46;3,6;1,3;
2025/06/19;1500 UTC;0;959,3;959,6;959,3;2400,4;30,7;16,7;30,7;28,6;17,5;16,1;51;42;43;20;6,4;1,8;
2025/06/19;1600 UTC;0;958,3;959,3;958,3;2021,8;30,7;13,4;31,5;29,9;16,4;13,4;44;34;35;82;5,4;2,2;
2025/06/19;1700 UTC;0;957,3;958,3;957,3;2620,1;31,9;13,3;32,3;30,7;14,4;12,1;36;31;32;18;4,5;1,7;
2025/06/19;1800 UTC;0;956,7;957,3;956,7;1816,2;31,2;12,3;32,9;31,2;13,5;9,9;32;25;32;4;4,1;1,4;
2025/06/19;1900 UTC;0;956,5;956,7;956,5;1712,2;31,6;11,3;32,9;31,2;12,6;10,2;32;25;29;14;3,4;2,1;
2025/06/19;2000 UTC;0;956,7;956,7;956,5;1036,5;31;11,1;32,1;30,8;11,8;9,9;31;26;30;360;3,4;,8;
2025/06/19;2100 UTC;0;957,1;957,1;956,7;158,8;29,3;13,1;31;29,3;13,5;11;37;29;37;359;2;,8;
2025/06/19;2200 UTC;0;957,3;957,3;957,1;;27,2;14;29,3;26,9;14,1;12,8;45;36;44;360;1,5;0;
2025/06/19;2300 UTC;0;957,7;957,7;957,3;;25,8;15,9;27,7;25,6;16;12,4;55;39;55;110;1,9;,6;
2025/06/20;0000 UTC;0;958,2;958,2;957,6;;24,4;15,3;25,8;24,3;16,3;15,2;60;54;57;162;1,9;0;
2025/06/20;0100 UTC;0;958,5;958,5;958,2;;23,1;15,6;24,4;22,5;15,6;15,1;64;57;63;155;1,6;,2;
2025/06/20;0200 UTC;0;958,6;958,6;958,5;;23,1;14,8;23,2;22,9;15,7;14,8;63;59;59;191;1,7;1,3;
2025/06/20;0300 UTC;0;958,6;958,6;958,4;;19,5;15,8;23,1;19,5;16,1;14,6;79;59;79;157;3,8;1,5;
2025/06/20;0400 UTC;0;958,4;958,6;958,4;;20,8;15,1;21;19,4;15,8;15,1;79;69;70;163;2,5;0;
2025/06/20;0500 UTC;0;958,1;958,4;958,1;;19,7;15,7;20,9;19,2;15,8;15;80;70;78;106;1;0;
2025/06/20;0600 UTC;0;957,8;958,1;957,7;;18,7;15,3;19,8;18,7;15,7;15,1;81;77;81;80;0;0;
2025/06/20;0700 UTC;0;957,5;957,8;957,5;;19,7;15,1;20,2;18,6;15,6;15,1;82;74;75;162;2,7;,1;
2025/06/20;0800 UTC;0;957,5;957,6;957,5;;19,2;15,5;19,6;18,8;15,7;15,1;80;75;79;101;1;0;
2025/06/20;0900 UTC;0;957,9;957,9;957,5;;18,4;15,4;19,4;18,4;15,7;15,2;83;78;83;241;1,9;0;
2025/06/20;1000 UTC;0;958,3;958,3;957,9;;18,8;15,4;19;18,3;15,8;15,3;83;80;80;98;0;0;
2025/06/20;1100 UTC;0;958,7;958,7;958,3;95,5;19,5;16,5;19,5;18;16,5;15,2;85;80;83;239;0;0;
2025/06/20;1200 UTC;0;959,3;959,3;958,7;781,7;22,6;17,7;22,6;19,5;18;15,7;83;73;74;242;2,1;,8;
2025/06/20;1300 UTC;0;959,4;959,4;959,3;1501,7;23,9;17,1;24,1;22,5;17,7;16,6;74;65;65;241;3,2;1,3;
2025/06/20;1400 UTC;0;959,4;959,4;959,3;2081,3;24,8;16,4;25,3;23,9;17,5;15,9;66;58;59;232;4,2;2,6;
2025/06/20;1500 UTC;0;958,8;959,4;958,8;2474;26,5;16,6;26,6;24,7;17,6;15,8;61;53;55;268;4,1;1,5;
2025/06/20;1600 UTC;0;957,9;958,8;957,9;2119,8;27,6;17,9;28,8;26,4;18,1;15,6;56;50;55;300;4,3;1,6;
2025/06/20;1700 UTC;0;956,9;957,9;956,8;2515,6;29,2;19,3;29,3;27,2;19,3;17,4;56;51;55;289;3,9;1,5;
2025/06/20;1800 UTC;0;955,8;956,9;955,8;2174,5;29,9;19,1;29,9;28,1;19,3;18,3;57;52;52;286;5,4;1,2;
2025/06/20;1900 UTC;0;955,6;955,8;955,5;1430,7;28,3;18,1;30,1;27,8;19;17,9;58;51;54;243;4,7;2,6;
2025/06/20;2000 UTC;0;955,6;955,6;955,5;1073,9;27,5;18,2;28,5;27,4;18,3;17,5;57;53;57;261;5,4;2,3;
2025/06/20;2100 UTC;0;955,9;955,9;955,6;166,4;26,2;18,5;27,6;26,2;18,5;17,6;63;55;63;261;5,4;1,9;
2025/06/20;2200 UTC;0;956,1;956,1;955,9;2,5;25,1;19,1;26,2;25,1;19,1;18,6;69;63;69;258;5,7;2,5;
2025/06/20;2300 UTC;0;956,3;956,3;956,1;;23,5;19,3;25,1;23,5;19,4;19,1;77;69;77;290;6,5;,8;
2025/06/21;0000 UTC;0;956,9;956,9;956,3;;22,1;18,7;23,5;22,1;19,3;18,7;81;77;81;259;5,8;1,7;
2025/06/21;0100 UTC;0;957,4;957,4;956,9;;20,7;18,1;22,1;20,7;18,7;18,1;85;81;85;265;4,1;,7;
2025/06/21;0200 UTC;0;957,2;957,4;957,1;;19,3;17,3;20,7;19,3;18,1;17,3;88;85;88;286;2,7;,1;
2025/06/21;0300 UTC;0;957;957,2;956,9;;18,3;16,9;19,3;18,3;17,4;16,9;91;88;91;328;3,4;0;
2025/06/21;0400 UTC;0;956,5;957,1;956,5;;17,9;16,9;18,3;17,9;17;16,8;94;91;94;293;5,1;,2;
2025/06/21;0500 UTC;0;956;956,6;956;;17,6;16,9;17,9;17,6;17;16,8;96;94;96;278;3,5;,3;
2025/06/21;0600 UTC;0;955,8;956;955,8;;17,2;16,7;17,6;17,2;16,9;16,6;97;96;97;280;3,4;,2;
2025/06/21;0700 UTC;0;955,6;955,8;955,5;;17,1;16,6;17,3;17,1;16,8;16,6;97;97;97;302;3,5;0;
2025/06/21;0800 UTC;0;955,5;955,5;955,4;;16,9;16,5;17,3;16,8;16,8;16,3;97;97;97;277;2,2;,2;
